chrom	start	end	width	gene_id
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	16664822	16667718	2897	AT4G35000.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
4	17028606	17030293	1688	AT4G35970.1
5	630876	632683	1808	AT5G02780.1
5	630876	632683	1808	AT5G02780.2
5	630876	632683	1808	AT5G02780.1
5	630876	632683	1808	AT5G02780.2
5	630876	632683	1808	AT5G02780.1
5	630876	632683	1808	AT5G02780.2
5	630876	632683	1808	AT5G02780.1
5	630876	632683	1808	AT5G02780.2
5	630876	632683	1808	AT5G02780.1
5	630876	632683	1808	AT5G02780.2
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	632796	635125	2330	AT5G02790.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	1038508	1041480	2973	AT5G03880.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	3914468	3915968	1501	AT5G12110.1
5	5255797	5257230	1434	AT5G16090.1
5	5255797	5257230	1434	AT5G16090.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5454801	5459617	4817	AT5G16630.2
5	5454945	5459578	4634	AT5G16630.1
5	5483288	5485081	1794	AT5G16710.1
5	5483288	5485081	1794	AT5G16710.1
5	5483288	5485081	1794	AT5G16710.1
5	5658460	5659386	927	AT5G17220.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	6581658	6583248	1591	AT5G19510.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9305513	9308440	2928	AT5G26710.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	9311875	9315475	3601	AT5G26680.2
5	9311882	9315475	3594	AT5G26680.1
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	15404642	15407711	3070	AT5G38470.1
5	15404642	15407711	3070	AT5G38470.2
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16492320	16493994	1675	AT5G41210.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16494426	16497068	2643	AT5G41220.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16498155	16500858	2704	AT5G41240.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	16846150	16848279	2130	AT5G42150.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	17702090	17703963	1874	AT5G44000.1
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18047784	18051879	4096	AT5G44740.1
5	18047784	18051878	4095	AT5G44740.2
5	18163132	18164768	1637	AT5G44990.3
5	18163158	18164768	1611	AT5G44990.1
5	18163235	18164768	1534	AT5G44990.2
5	18163132	18164768	1637	AT5G44990.3
5	18163158	18164768	1611	AT5G44990.1
5	18163235	18164768	1534	AT5G44990.2
5	18163132	18164768	1637	AT5G44990.3
5	18163158	18164768	1611	AT5G44990.1
