chrom	start	end	width	fst	p_value
4	10785349	10785349	1	0.0108	0.225100639
4	10785349	10785349	1	0.0108	0.225100639
4	10785349	10785349	1	0.0108	0.225100639
4	10785352	10785352	1	0.0048	0.422711631
4	10785352	10785352	1	0.0048	0.422711631
4	10785352	10785352	1	0.0048	0.422711631
4	10785353	10785353	1	0.0048	0.422711631
4	10785353	10785353	1	0.0048	0.422711631
4	10785353	10785353	1	0.0048	0.422711631
4	10785355	10785355	1	0.01864	0.123116381
4	10785355	10785355	1	0.01864	0.123116381
4	10785355	10785355	1	0.01864	0.123116381
4	10785359	10785359	1	0.01286	0.203564467
4	10785359	10785359	1	0.01286	0.203564467
4	10785359	10785359	1	0.01286	0.203564467
4	10785437	10785437	1	0.03741	0.023624049
4	10785437	10785437	1	0.03741	0.023624049
4	10785437	10785437	1	0.03741	0.023624049
4	10785511	10785511	1	0.00031	1
4	10785511	10785511	1	0.00031	1
4	10785511	10785511	1	0.00031	1
4	10785526	10785526	1	0.00971	0.50028566
4	10785526	10785526	1	0.00971	0.50028566
4	10785526	10785526	1	0.00971	0.50028566
4	10785558	10785558	1	0.00127	0.722312676
4	10785558	10785558	1	0.00127	0.722312676
4	10785558	10785558	1	0.00127	0.722312676
4	10785599	10785599	1	0.00047	1
4	10785599	10785599	1	0.00047	1
4	10785599	10785599	1	0.00047	1
4	10785608	10785608	1	0.01798	0.135276721
4	10785608	10785608	1	0.01798	0.135276721
4	10785608	10785608	1	0.01798	0.135276721
4	10785635	10785635	1	0.00918	0.505464671
4	10785635	10785635	1	0.00918	0.505464671
4	10785635	10785635	1	0.00918	0.505464671
4	10785645	10785645	1	0.00889	0.509309967
4	10785645	10785645	1	0.00889	0.509309967
4	10785645	10785645	1	0.00889	0.509309967
4	10785660	10785660	1	0.00928	0.502317019
4	10785660	10785660	1	0.00928	0.502317019
4	10785660	10785660	1	0.00928	0.502317019
4	10785739	10785739	1	0.0181	0.127991519
4	10785739	10785739	1	0.0181	0.127991519
4	10785739	10785739	1	0.0181	0.127991519
4	10785746	10785746	1	0.00832	0.505518261
4	10785746	10785746	1	0.00832	0.505518261
4	10785746	10785746	1	0.00832	0.505518261
4	10785753	10785753	1	0.01246	0.186493831
4	10785753	10785753	1	0.01246	0.186493831
4	10785753	10785753	1	0.01246	0.186493831
4	10785758	10785758	1	0.00783	0.516311209
4	10785758	10785758	1	0.00783	0.516311209
4	10785758	10785758	1	0.00783	0.516311209
4	10785768	10785768	1	0.00755	0.522171946
4	10785768	10785768	1	0.00755	0.522171946
4	10785768	10785768	1	0.00755	0.522171946
4	10785769	10785769	1	0.0078	0.520102652
4	10785769	10785769	1	0.0078	0.520102652
4	10785769	10785769	1	0.0078	0.520102652
4	10785771	10785771	1	0.00807	0.514483884
4	10785771	10785771	1	0.00807	0.514483884
4	10785771	10785771	1	0.00807	0.514483884
4	10785806	10785806	1	0.01558	0.183666531
4	10785806	10785806	1	0.01558	0.183666531
4	10785806	10785806	1	0.01558	0.183666531
4	10785810	10785810	1	0.00995	0.501568292
4	10785810	10785810	1	0.00995	0.501568292
4	10785810	10785810	1	0.00995	0.501568292
4	10786041	10786041	1	0.00172	0.696561219
4	10786041	10786041	1	0.00172	0.696561219
4	10786041	10786041	1	0.00172	0.696561219
4	10786118	10786118	1	0.00021	1
4	10786118	10786118	1	0.00021	1
4	10786118	10786118	1	0.00021	1
4	10786122	10786122	1	0.00899	0.403510197
4	10786122	10786122	1	0.00899	0.403510197
4	10786122	10786122	1	0.00899	0.403510197
4	10786131	10786131	1	0.00051	1
4	10786131	10786131	1	0.00051	1
4	10786131	10786131	1	0.00051	1
4	10786155	10786155	1	0.00887	0.515830575
4	10786155	10786155	1	0.00887	0.515830575
4	10786155	10786155	1	0.00887	0.515830575
4	10786189	10786189	1	0.00137	0.701329496
4	10786189	10786189	1	0.00137	0.701329496
4	10786189	10786189	1	0.00137	0.701329496
4	10786260	10786260	1	0.10138	0.000100952
4	10786260	10786260	1	0.10138	0.000100952
4	10786260	10786260	1	0.10138	0.000100952
4	10786288	10786288	1	0.00878	0.403059052
4	10786288	10786288	1	0.00878	0.403059052
4	10786288	10786288	1	0.00878	0.403059052
4	10786341	10786341	1	0.00829	0.322533087
4	10786341	10786341	1	0.00829	0.322533087
4	10786341	10786341	1	0.00829	0.322533087
4	10786347	10786347	1	0.01379	0.193025283
4	10786347	10786347	1	0.01379	0.193025283
4	10786347	10786347	1	0.01379	0.193025283
4	10786381	10786381	1	0.00568	0.470475325
4	10786381	10786381	1	0.00568	0.470475325
4	10786381	10786381	1	0.00568	0.470475325
4	10786386	10786386	1	0.00861	0.510978044
4	10786386	10786386	1	0.00861	0.510978044
4	10786386	10786386	1	0.00861	0.510978044
4	10786405	10786405	1	0.00796	0.327653234
4	10786405	10786405	1	0.00796	0.327653234
4	10786405	10786405	1	0.00796	0.327653234
4	10786420	10786420	1	0.02039	0.13617441
4	10786420	10786420	1	0.02039	0.13617441
4	10786420	10786420	1	0.02039	0.13617441
4	10786441	10786441	1	0.00056	1
4	10786443	10786443	1	0.00742	0.336393238
4	10786445	10786445	1	0.00825	0.304787391
4	15603888	15603888	1	0.02989	0.039799178
4	15604650	15604650	1	0.01379	0.205194805
4	15604769	15604769	1	0.03628	0.018805538
4	15605090	15605090	1	0.00028	1
4	16665523	16665523	1	0.01046	0.279937003
4	16665526	16665526	1	0.01837	0.105089734
4	16665550	16665550	1	0.01837	0.105089734
4	16665963	16665963	1	0.00823	0.524921575
4	16666056	16666056	1	0.05972	0.003507459
4	16666270	16666270	1	0.00044	1
4	16666463	16666463	1	0.01952	0.16051269
4	16666494	16666494	1	7e-04	1
4	16666598	16666598	1	0.02362	0.04080322
4	16666601	16666601	1	4e-05	1
4	16666734	16666734	1	3e-04	1
4	16666741	16666741	1	0.00045	0.815199947
4	16666759	16666759	1	0.00015	1
4	16666776	16666776	1	0.00012	1
4	16666778	16666778	1	0.00013	1
4	16666839	16666839	1	0.00021	1
4	16666848	16666848	1	0.0153	0.192543484
4	16666866	16666866	1	0.0249	0.067430036
4	16666973	16666973	1	0.00911	0.502155303
4	16667001	16667001	1	0.00918	0.500083542
4	16667050	16667050	1	0.00654	0.338522678
4	16667057	16667057	1	0.00021	1
4	16667100	16667100	1	0.00036	1
4	16667148	16667148	1	0.01392	0.200596712
4	16667168	16667168	1	0.05592	0.001488775
4	16667455	16667455	1	0.00275	0.520496159
4	17028670	17028670	1	0.01597	0.171459405
4	17028784	17028784	1	0.06621	0.000304252
4	17028827	17028827	1	0.03438	0.010132864
4	17028960	17028960	1	0.01857	0.133170663
4	17029023	17029023	1	0.04938	0.005476114
4	17029135	17029135	1	0.11917	2.86e-07
4	17029169	17029169	1	0.00291	0.527769126
4	17029180	17029180	1	0.1116	2.1311e-05
4	17029302	17029302	1	0.0063	0.342068808
4	17029321	17029321	1	0.0099	0.500365424
4	17029328	17029328	1	0.05968	0.001277215
4	17029377	17029377	1	0.00857	0.504330137
4	17029757	17029757	1	0.01154	0.193925366
4	17030281	17030281	1	0.07886	0.000324505
5	631557	631557	1	0.02841	0.066148952
5	631557	631557	1	0.02841	0.066148952
5	632212	632212	1	0.0225	0.067276674
5	632212	632212	1	0.0225	0.067276674
5	632239	632239	1	0.0086	0.508338316
5	632239	632239	1	0.0086	0.508338316
5	632243	632243	1	0.0153	0.192543484
5	632243	632243	1	0.0153	0.192543484
5	633158	633158	1	0.01444	0.195
5	633170	633170	1	0.00936	0.508176101
5	633207	633207	1	0.01015	0.501720784
5	633208	633208	1	0.00981	0.502884264
5	633216	633216	1	0.01829	0.135880641
5	633284	633284	1	0.05533	0.00198448
5	633771	633771	1	0.00476	0.399071956
5	633813	633813	1	0.01352	0.198064358
5	633829	633829	1	0.0104	0.503607504
5	633902	633902	1	0.01065	0.506216006
5	633906	633906	1	0.0476	0.013716608
5	633978	633978	1	0.00274	0.687595444
5	633994	633994	1	0.00355	0.553809425
5	634013	634013	1	0.08831	6.9853e-05
5	634042	634042	1	0.1005	5.8247e-05
5	634133	634133	1	0.07148	0.000214712
5	634145	634145	1	0.01481	0.182320442
5	634201	634201	1	0.07109	0.000295026
5	634238	634238	1	0.00427	0.444697832
5	634285	634285	1	0.03041	0.037694839
5	634332	634332	1	0.03581	0.025723156
5	634333	634333	1	0.00815	0.411246101
5	634345	634345	1	0.00445	0.468470708
5	634346	634346	1	0.04281	0.00729057
5	634350	634350	1	0.00188	0.620930256
5	634365	634365	1	0.00024	1
5	634387	634387	1	1e-05	1
5	634421	634421	1	0.00805	0.528948546
5	634422	634422	1	0.00834	0.526383526
5	634449	634449	1	0.00045	0.814462619
5	634499	634499	1	0.05535	0.006986816
5	634676	634676	1	0.00815	0.333744695
5	634720	634720	1	4e-05	1
5	634724	634724	1	0.01851	0.130431986
5	634738	634738	1	0.01379	0.193025283
5	634743	634743	1	0.0391	0.008310374
5	634859	634859	1	0.00906	0.498743904
5	634906	634906	1	0.01114	0.220226021
5	635069	635069	1	0.0407	0.006064465
5	1038617	1038617	1	0.18004	7.1e-08
5	1038648	1038648	1	0.00845	0.50582086
5	1038649	1038649	1	0.00834	0.50987013
5	1038692	1038692	1	0.02389	0.048575757
5	1038798	1038798	1	0.01685	0.158659218
5	1038803	1038803	1	0.03691	0.012231679
5	1038890	1038890	1	0.01516	0.197225265
5	1039140	1039140	1	0.00379	0.681976459
5	1039143	1039143	1	0.01188	0.497540918
5	1039264	1039264	1	0.20014	4e-09
5	1039301	1039301	1	0.13685	4.06e-07
5	1039525	1039525	1	0.00809	0.50890948
5	1039625	1039625	1	0.01458	0.118971795
5	1039678	1039678	1	0.00797	0.510897942
5	1039711	1039711	1	0.00807	0.514483884
5	1039742	1039742	1	0.00833	0.51270449
5	1039747	1039747	1	0.00833	0.51270449
5	1040617	1040617	1	0.18997	2.4e-08
5	1040757	1040757	1	0.02628	0.035228946
5	1041052	1041052	1	0.01525	0.18091792
5	1041080	1041080	1	0.00124	0.703296406
5	3914672	3914672	1	0.00064	1
5	3914854	3914854	1	0.01272	0.221291183
5	3914856	3914856	1	0.01318	0.215649351
5	3914912	3914912	1	0.03941	0.009360603
5	3914946	3914946	1	0.01404	0.196151459
5	3915031	3915031	1	0.00223	0.586090738
5	3915071	3915071	1	0.01496	0.131732299
5	3915280	3915280	1	0.06681	0.00147439
5	3915303	3915303	1	0.01036	0.501886792
5	3915705	3915705	1	0.02222	0.083139765
5	3915862	3915862	1	0.16268	9.3e-08
5	3915863	3915863	1	0.01576	0.131654411
5	3915900	3915900	1	0.08118	0.000347084
5	3915927	3915927	1	0.0751	0.000141677
5	5256278	5256278	1	0.00067	0.817616303
5	5256377	5256377	1	0.01857	0.133170663
5	5455240	5455240	1	0.01122	0.19076587
5	5455240	5455240	1	0.01122	0.19076587
5	5455246	5455246	1	0.02895	0.04416285
5	5455246	5455246	1	0.02895	0.04416285
5	5455585	5455585	1	0.02129	0.125963977
5	5455585	5455585	1	0.02129	0.125963977
5	5455586	5455586	1	0.01547	0.200943396
5	5455586	5455586	1	0.01547	0.200943396
5	5455698	5455698	1	0.02189	0.100574271
5	5455698	5455698	1	0.02189	0.100574271
5	5455780	5455780	1	0.02884	0.043222173
5	5455780	5455780	1	0.02884	0.043222173
5	5455782	5455782	1	0.02958	0.027488521
5	5455782	5455782	1	0.02958	0.027488521
5	5455822	5455822	1	0.0289	0.017447274
5	5455822	5455822	1	0.0289	0.017447274
5	5455874	5455874	1	0.01037	0.19198069
5	5455874	5455874	1	0.01037	0.19198069
5	5455932	5455932	1	0.00624	0.309917394
5	5455932	5455932	1	0.00624	0.309917394
5	5456003	5456003	1	0.00628	0.297659222
5	5456003	5456003	1	0.00628	0.297659222
5	5456103	5456103	1	0.00816	0.503666103
5	5456103	5456103	1	0.00816	0.503666103
5	5456195	5456195	1	0.0242	0.047581171
5	5456195	5456195	1	0.0242	0.047581171
5	5456225	5456225	1	0.0119	0.198788229
5	5456225	5456225	1	0.0119	0.198788229
5	5456228	5456228	1	0.00028	1
5	5456228	5456228	1	0.00028	1
5	5456235	5456235	1	0.00568	0.470475325
5	5456235	5456235	1	0.00568	0.470475325
5	5456241	5456241	1	0.013	0.19782476
5	5456241	5456241	1	0.013	0.19782476
5	5456257	5456257	1	0.03098	0.035935827
5	5456257	5456257	1	0.03098	0.035935827
5	5456266	5456266	1	0.00871	0.504583814
5	5456266	5456266	1	0.00871	0.504583814
5	5456593	5456593	1	0.01995	0.076039615
5	5456593	5456593	1	0.01995	0.076039615
5	5456626	5456626	1	0.07471	0.00017228
5	5456626	5456626	1	0.07471	0.00017228
5	5456634	5456634	1	0.01554	0.11141834
5	5456634	5456634	1	0.01554	0.11141834
5	5456654	5456654	1	0.01733	0.1088207
5	5456654	5456654	1	0.01733	0.1088207
5	5456659	5456659	1	0.00902	0.237516223
5	5456659	5456659	1	0.00902	0.237516223
5	5456713	5456713	1	0.00426	0.440714494
5	5456713	5456713	1	0.00426	0.440714494
5	5456754	5456754	1	0.00054	1
5	5456754	5456754	1	0.00054	1
5	5456767	5456767	1	0.00653	0.416332663
5	5456767	5456767	1	0.00653	0.416332663
5	5456874	5456874	1	0.01009	0.500452489
5	5456874	5456874	1	0.01009	0.500452489
5	5456890	5456890	1	8e-05	1
5	5456890	5456890	1	8e-05	1
5	5456901	5456901	1	0.01547	0.200943396
5	5456901	5456901	1	0.01547	0.200943396
5	5456911	5456911	1	0.00631	0.417082109
5	5456911	5456911	1	0.00631	0.417082109
5	5457125	5457125	1	0.00921	0.274654702
5	5457125	5457125	1	0.00921	0.274654702
5	5457532	5457532	1	0.00065	0.826783699
5	5457532	5457532	1	0.00065	0.826783699
5	5457533	5457533	1	0.00364	0.495658932
5	5457533	5457533	1	0.00364	0.495658932
5	5457580	5457580	1	0.00995	0.498755388
5	5457580	5457580	1	0.00995	0.498755388
5	5457632	5457632	1	0.00772	0.275765871
5	5457632	5457632	1	0.00772	0.275765871
5	5457669	5457669	1	0.00702	0.360260166
5	5457669	5457669	1	0.00702	0.360260166
5	5457677	5457677	1	0.01828	0.107165309
5	5457677	5457677	1	0.01828	0.107165309
5	5457748	5457748	1	0.01166	0.177103306
5	5457748	5457748	1	0.01166	0.177103306
5	5457757	5457757	1	0.00507	0.42016372
5	5457757	5457757	1	0.00507	0.42016372
5	5457767	5457767	1	0.0189	0.125209752
5	5457767	5457767	1	0.0189	0.125209752
5	5457773	5457773	1	0.0195	0.124104925
5	5457773	5457773	1	0.0195	0.124104925
5	5457776	5457776	1	0.01499	0.189356189
5	5457776	5457776	1	0.01499	0.189356189
5	5457778	5457778	1	0.0345	0.022258374
5	5457778	5457778	1	0.0345	0.022258374
5	5457798	5457798	1	0.03343	0.012967598
5	5457798	5457798	1	0.03343	0.012967598
5	5457799	5457799	1	0.03484	0.012153044
5	5457799	5457799	1	0.03484	0.012153044
5	5457830	5457830	1	0.01074	0.232371952
5	5457830	5457830	1	0.01074	0.232371952
5	5457882	5457882	1	0.00587	0.365464935
5	5457882	5457882	1	0.00587	0.365464935
5	5457905	5457905	1	0.0122	0.159240602
5	5457905	5457905	1	0.0122	0.159240602
5	5457936	5457936	1	0.00124	0.667102543
5	5457936	5457936	1	0.00124	0.667102543
5	5457985	5457985	1	0.00759	0.321191274
5	5457985	5457985	1	0.00759	0.321191274
5	5458000	5458000	1	0.01648	0.101959628
5	5458000	5458000	1	0.01648	0.101959628
5	5458004	5458004	1	0.00368	0.481793439
5	5458004	5458004	1	0.00368	0.481793439
5	5458009	5458009	1	0.01091	0.279611804
5	5458009	5458009	1	0.01091	0.279611804
5	5458537	5458537	1	0.01066	0.243881043
5	5458537	5458537	1	0.01066	0.243881043
5	5458538	5458538	1	0.01054	0.244359083
5	5458538	5458538	1	0.01054	0.244359083
5	5458615	5458615	1	0.00912	0.239340735
5	5458615	5458615	1	0.00912	0.239340735
5	5458645	5458645	1	0.00571	0.470999357
5	5458645	5458645	1	0.00571	0.470999357
5	5458652	5458652	1	0.00448	0.456327561
5	5458652	5458652	1	0.00448	0.456327561
5	5458660	5458660	1	0.00502	0.454161294
5	5458660	5458660	1	0.00502	0.454161294
5	5458688	5458688	1	3e-04	1
5	5458688	5458688	1	3e-04	1
5	5458697	5458697	1	0.01207	0.189977173
5	5458697	5458697	1	0.01207	0.189977173
5	5458701	5458701	1	0.00698	0.398585236
5	5458701	5458701	1	0.00698	0.398585236
5	5458702	5458702	1	0.00822	0.275023703
5	5458702	5458702	1	0.00822	0.275023703
5	5458734	5458734	1	0.00294	0.601148592
5	5458734	5458734	1	0.00294	0.601148592
5	5458742	5458742	1	0	1
5	5458742	5458742	1	0	1
5	5459005	5459005	1	0.00913	0.332746852
5	5459005	5459005	1	0.00913	0.332746852
5	5459031	5459031	1	0.01051	0.500651791
5	5459031	5459031	1	0.01051	0.500651791
5	5459041	5459041	1	0.00918	0.505464671
5	5459041	5459041	1	0.00918	0.505464671
5	5459225	5459225	1	0.00047	1
5	5459225	5459225	1	0.00047	1
5	5459240	5459240	1	0.01643	0.185185185
5	5459240	5459240	1	0.01643	0.185185185
5	5484143	5484143	1	0.01627	0.189858491
5	5484146	5484146	1	0.0139	0.214071856
5	5484491	5484491	1	0.00015	1
5	5484538	5484538	1	0.02098	0.127809918
5	5484735	5484735	1	0.00663	0.412180703
5	5659017	5659017	1	0.06503	0.000470653
5	6582279	6582279	1	0.03268	0.042436651
5	6582283	6582283	1	0.01562	0.210439177
5	6582289	6582289	1	2e-05	1
5	6582296	6582296	1	0.01217	0.497495968
5	6582310	6582310	1	0.0232	0.122173576
5	6582320	6582320	1	0.01121	0.501029083
5	6582330	6582330	1	0.01182	0.498881432
5	6582619	6582619	1	0.01451	0.18411997
5	9306231	9306231	1	0.00833	0.507498027
5	9306527	9306527	1	0.00912	0.499319728
5	9306559	9306559	1	0.01474	0.172338569
5	9306961	9306961	1	0.00901	0.500026708
5	9307052	9307052	1	0.02515	0.042498079
5	9307062	9307062	1	0.00854	0.502835951
5	9307200	9307200	1	0.04399	0.006858505
5	9307210	9307210	1	0.01187	0.232408476
5	9307598	9307598	1	0.00497	0.475742324
5	9307740	9307740	1	0.00845	0.50582086
5	9307778	9307778	1	0.01401	0.128155731
5	9307802	9307802	1	0.0764	0.000199845
5	9307942	9307942	1	0.03307	0.029219837
5	9308049	9308049	1	0.00843	0.504093567
5	9311912	9311912	1	0.01214	0.192574231
5	9311912	9311912	1	0.01214	0.192574231
5	9311970	9311970	1	0.01308	0.207056308
5	9311970	9311970	1	0.01308	0.207056308
5	9311990	9311990	1	0.02922	0.031415847
5	9311990	9311990	1	0.02922	0.031415847
5	9312001	9312001	1	0.0358	0.012454583
5	9312001	9312001	1	0.0358	0.012454583
5	9312051	9312051	1	0.00874	0.506493506
5	9312051	9312051	1	0.00874	0.506493506
5	9312060	9312060	1	0.00522	0.514986063
5	9312060	9312060	1	0.00522	0.514986063
5	9312069	9312069	1	0.00919	0.321420926
5	9312069	9312069	1	0.00919	0.321420926
5	9312085	9312085	1	0.00118	0.723297839
5	9312085	9312085	1	0.00118	0.723297839
5	9312094	9312094	1	0.00048	1
5	9312094	9312094	1	0.00048	1
5	9312112	9312112	1	0.01986	0.129303611
5	9312112	9312112	1	0.01986	0.129303611
5	9312115	9312115	1	0.0207	0.124280237
5	9312115	9312115	1	0.0207	0.124280237
5	9312129	9312129	1	0.00948	0.504134588
5	9312129	9312129	1	0.00948	0.504134588
5	9312171	9312171	1	0.00112	0.72465296
5	9312171	9312171	1	0.00112	0.72465296
5	9312183	9312183	1	0.01081	0.498795181
5	9312183	9312183	1	0.01081	0.498795181
5	9312185	9312185	1	0.01123	0.497348021
5	9312185	9312185	1	0.01123	0.497348021
5	9312220	9312220	1	0.02643	0.034358114
5	9312220	9312220	1	0.02643	0.034358114
5	9312263	9312263	1	0.03183	0.024454781
5	9312263	9312263	1	0.03183	0.024454781
5	9312286	9312286	1	0.00759	0.329150514
5	9312286	9312286	1	0.00759	0.329150514
5	9312302	9312302	1	0.00023	1
5	9312302	9312302	1	0.00023	1
5	9312306	9312306	1	0.00821	0.512058999
5	9312306	9312306	1	0.00821	0.512058999
5	9312331	9312331	1	0.01606	0.150778747
5	9312331	9312331	1	0.01606	0.150778747
5	9312333	9312333	1	0.03948	0.011663906
5	9312333	9312333	1	0.03948	0.011663906
5	9312334	9312334	1	0.00783	0.516311209
5	9312334	9312334	1	0.00783	0.516311209
5	9312600	9312600	1	0.02049	0.169886948
5	9312600	9312600	1	0.02049	0.169886948
5	9312605	9312605	1	0.01816	0.180402685
5	9312605	9312605	1	0.01816	0.180402685
5	9312643	9312643	1	0.00915	0.517808219
5	9312643	9312643	1	0.00915	0.517808219
5	9312646	9312646	1	0.00164	0.763223811
5	9312646	9312646	1	0.00164	0.763223811
5	9312653	9312653	1	4e-05	1
5	9312653	9312653	1	4e-05	1
5	9312793	9312793	1	0.01765	0.10994117
5	9312793	9312793	1	0.01765	0.10994117
5	9312841	9312841	1	0.01446	0.234969664
5	9312841	9312841	1	0.01446	0.234969664
5	9312862	9312862	1	0.00788	0.331719132
5	9312862	9312862	1	0.00788	0.331719132
5	9312870	9312870	1	0.00124	0.723997585
5	9312870	9312870	1	0.00124	0.723997585
5	9312875	9312875	1	0.0104	0.503607504
5	9312875	9312875	1	0.0104	0.503607504
5	9312943	9312943	1	0.00117	1
5	9312943	9312943	1	0.00117	1
5	9313008	9313008	1	0.00207	0.633444084
5	9313008	9313008	1	0.00207	0.633444084
5	9313039	9313039	1	0.00124	1
5	9313039	9313039	1	0.00124	1
5	9313062	9313062	1	0.01779	0.163118062
5	9313062	9313062	1	0.01779	0.163118062
5	9313090	9313090	1	0.01208	0.254530596
5	9313090	9313090	1	0.01208	0.254530596
5	9313138	9313138	1	0.00267	0.665564706
5	9313138	9313138	1	0.00267	0.665564706
5	9313150	9313150	1	0.01481	0.189698873
5	9313150	9313150	1	0.01481	0.189698873
5	9313235	9313235	1	0.00712	0.533143798
5	9313235	9313235	1	0.00712	0.533143798
5	9313236	9313236	1	0.01501	0.163450349
5	9313236	9313236	1	0.01501	0.163450349
5	9313245	9313245	1	0.0078	0.520102652
5	9313245	9313245	1	0.0078	0.520102652
5	9313246	9313246	1	0.0231	0.065155091
5	9313246	9313246	1	0.0231	0.065155091
5	9313249	9313249	1	0.0377	0.019451302
5	9313249	9313249	1	0.0377	0.019451302
5	9313286	9313286	1	0.00836	0.32483729
5	9313286	9313286	1	0.00836	0.32483729
5	9313330	9313330	1	0.03107	0.025993997
5	9313330	9313330	1	0.03107	0.025993997
5	9313377	9313377	1	0.01004	0.505045492
5	9313377	9313377	1	0.01004	0.505045492
5	9313413	9313413	1	0.04812	0.006558059
5	9313413	9313413	1	0.04812	0.006558059
5	9313434	9313434	1	0.05426	0.004535924
5	9313434	9313434	1	0.05426	0.004535924
5	9313446	9313446	1	0.05503	0.004601642
5	9313446	9313446	1	0.05503	0.004601642
5	9313450	9313450	1	0.03134	0.039125881
5	9313450	9313450	1	0.03134	0.039125881
5	9313481	9313481	1	0.00113	0.811164696
5	9313481	9313481	1	0.00113	0.811164696
5	9313510	9313510	1	0.02029	0.124215615
5	9313510	9313510	1	0.02029	0.124215615
5	9313525	9313525	1	0.04245	0.014713536
5	9313525	9313525	1	0.04245	0.014713536
5	9313564	9313564	1	0.0519	0.004999757
5	9313564	9313564	1	0.0519	0.004999757
5	9313646	9313646	1	4e-05	1
5	9313646	9313646	1	4e-05	1
5	9313683	9313683	1	0.02372	0.042954686
5	9313683	9313683	1	0.02372	0.042954686
5	9313837	9313837	1	0.01095	0.16740236
5	9313837	9313837	1	0.01095	0.16740236
5	9313874	9313874	1	0.01023	0.499524004
5	9313874	9313874	1	0.01023	0.499524004
5	9314048	9314048	1	0.01334	0.15418118
5	9314048	9314048	1	0.01334	0.15418118
5	9314095	9314095	1	0.01583	0.113108714
5	9314095	9314095	1	0.01583	0.113108714
5	9314199	9314199	1	0.04865	0.007810484
5	9314199	9314199	1	0.04865	0.007810484
5	9315148	9315148	1	0.00013	1
5	9315148	9315148	1	0.00013	1
5	9315160	9315160	1	0.00032	1
5	9315160	9315160	1	0.00032	1
5	9315169	9315169	1	0.00171	0.631023535
5	9315169	9315169	1	0.00171	0.631023535
5	9315172	9315172	1	0.00171	0.631023535
5	9315172	9315172	1	0.00171	0.631023535
5	9315187	9315187	1	0.00324	0.477993494
5	9315187	9315187	1	0.00324	0.477993494
5	9315379	9315379	1	0.02841	0.037392422
5	9315379	9315379	1	0.02841	0.037392422
5	15404981	15404981	1	0.02308	0.147070915
5	15404981	15404981	1	0.02308	0.147070915
5	15404995	15404995	1	0.02609	0.125899281
5	15404995	15404995	1	0.02609	0.125899281
5	15405074	15405074	1	0.01882	0.178649032
5	15405074	15405074	1	0.01882	0.178649032
5	15405156	15405156	1	0.02049	0.169886948
5	15405156	15405156	1	0.02049	0.169886948
5	15405177	15405177	1	0.07507	0.000744514
5	15405177	15405177	1	0.07507	0.000744514
5	15405244	15405244	1	0.064	0.002756563
5	15405244	15405244	1	0.064	0.002756563
5	15405258	15405258	1	0.01489	0.195945122
5	15405258	15405258	1	0.01489	0.195945122
5	15405301	15405301	1	0.00171	0.631023535
5	15405301	15405301	1	0.00171	0.631023535
5	15405306	15405306	1	0.08013	0.000405604
5	15405306	15405306	1	0.08013	0.000405604
5	15405327	15405327	1	0.0387	0.01395561
5	15405327	15405327	1	0.0387	0.01395561
5	15405371	15405371	1	0.00805	0.528948546
5	15405371	15405371	1	0.00805	0.528948546
5	15405423	15405423	1	0.07413	0.000192712
5	15405423	15405423	1	0.07413	0.000192712
5	15405546	15405546	1	0.13233	3.4e-08
5	15405546	15405546	1	0.13233	3.4e-08
5	15405608	15405608	1	0.11864	1.81e-07
5	15405608	15405608	1	0.11864	1.81e-07
5	15405651	15405651	1	0.12	2.46e-07
5	15405651	15405651	1	0.12	2.46e-07
5	15405681	15405681	1	0.05537	0.000519964
5	15405681	15405681	1	0.05537	0.000519964
5	15405781	15405781	1	0.06379	0.001387978
5	15405781	15405781	1	0.06379	0.001387978
5	15405885	15405885	1	0.01567	0.187554325
5	15405885	15405885	1	0.01567	0.187554325
5	15405892	15405892	1	0.02085	0.125808909
5	15405892	15405892	1	0.02085	0.125808909
5	15405952	15405952	1	0.00011	1
5	15405952	15405952	1	0.00011	1
5	15405989	15405989	1	0.1533	4.99e-07
5	15405989	15405989	1	0.1533	4.99e-07
5	15406004	15406004	1	0.05993	0.001327534
5	15406004	15406004	1	0.05993	0.001327534
5	15406078	15406078	1	0.00035	1
5	15406078	15406078	1	0.00035	1
5	15406088	15406088	1	0.00021	1
5	15406088	15406088	1	0.00021	1
5	15406107	15406107	1	0.01418	0.204202366
5	15406107	15406107	1	0.01418	0.204202366
5	15406121	15406121	1	0.05749	0.00052885
5	15406121	15406121	1	0.05749	0.00052885
5	15406143	15406143	1	0.00854	0.502835951
5	15406143	15406143	1	0.00854	0.502835951
5	15406215	15406215	1	0.01709	0.133708858
5	15406215	15406215	1	0.01709	0.133708858
5	15406290	15406290	1	0.0311	0.030332669
5	15406290	15406290	1	0.0311	0.030332669
5	15406308	15406308	1	0.00976	0.498750363
5	15406308	15406308	1	0.00976	0.498750363
5	15406347	15406347	1	0.17105	6e-09
5	15406347	15406347	1	0.17105	6e-09
5	15406369	15406369	1	0.00533	0.474078879
5	15406369	15406369	1	0.00533	0.474078879
5	15406411	15406411	1	0.09968	4.593e-05
5	15406411	15406411	1	0.09968	4.593e-05
5	15407169	15407169	1	0.0079	0.235089616
5	15407169	15407169	1	0.0079	0.235089616
5	15407240	15407240	1	0.01	0.50310559
5	15407240	15407240	1	0.01	0.50310559
5	15407243	15407243	1	0.1358	1.014e-06
5	15407243	15407243	1	0.1358	1.014e-06
5	15407317	15407317	1	0.00794	0.517159763
